Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.56738067,0.5673806,0.56738067,-0.5673805,-0.56738067,-0.56738067,-0.56738067,-0.56738055,0.56738055,0.56738067,-0.56738067,-0.5673805,0.56738055,0.5673806
0.505801,0.50580096,0.50580096,-0.50580084,-0.50580096,-0.50580096,-0.505801,-0.50580084,0.5058009,0.505801,-0.505801,-0.50580084,0.5058009,0.50580096
0.12361564,0.12361562,0.12361564,-0.12361561,-0.12361564,-0.12361562,-0.12361563,-0.12361562,0.12361564,0.12361562,-0.12361562,-0.12361561,0.12361565,0.12361562
-0.077012606,-0.0770126,-0.07701261,0.077012606,0.077012606,0.077012606,0.07701262,0.077012606,-0.0770126,-0.07701261,0.07701262,0.0770126,-0.077012606,-0.077012606
0.23461168,0.2346116,0.23461163,-0.23461159,-0.23461163,-0.23461165,-0.23461165,-0.2346116,0.23461159,0.23461165,-0.23461169,-0.23461157,0.23461162,0.23461162
0.16928303,0.169283,0.16928303,-0.16928302,-0.16928302,-0.16928303,-0.16928303,-0.169283,0.16928302,0.16928303,-0.16928303,-0.169283,0.169283,0.169283
-0.13257213,-0.13257211,-0.13257211,0.13257207,0.13257214,0.13257211,0.13257213,0.13257213,-0.13257208,-0.13257213,0.13257216,0.13257207,-0.13257211,-0.1325721
0.10024595,0.100245945,0.10024595,-0.10024594,-0.10024595,-0.100245945,-0.100245945,-0.10024595,0.100245945,0.10024595,-0.100245975,-0.10024593,0.10024595,0.100245945
-0.07412545,-0.07412544,-0.07412544,0.074125424,0.07412544,0.07412544,0.07412545,0.074125424,-0.07412544,-0.07412545,0.07412545,0.07412542,-0.07412544,-0.07412544
-0.0843986,-0.0843986,-0.08439861,0.08439858,0.0843986,0.0843986,0.08439862,0.08439859,-0.08439859,-0.084398605,0.084398605,0.08439859,-0.084398605,-0.0843986
0.30163145,0.30163142,0.30163142,-0.3016314,-0.30163142,-0.30163142,-0.30163145,-0.30163142,0.30163142,0.30163142,-0.30163145,-0.3016314,0.30163142,0.30163142
0.52292675,0.52292675,0.52292675,-0.52292675,-0.52292675,-0.52292675,-0.52292675,-0.52292675,0.52292675,0.52292675,-0.52292675,-0.5229267,0.52292675,0.52292675
0.055523455,0.055523444,0.05552346,-0.055523444,-0.05552345,-0.05552346,-0.055523455,-0.05552344,0.05552345,0.055523455,-0.055523448,-0.055523444,0.05552345,0.05552345
-0.03764101,-0.037641015,-0.037641015,0.03764101,0.03764102,0.037641015,0.037641022,0.037641015,-0.03764101,-0.03764102,0.03764102,0.037641007,-0.03764101,-0.03764101
-0.46585974,-0.46585974,-0.46585974,0.46585968,0.46585974,0.46585974,0.46585974,0.46585968,-0.46585974,-0.46585974,0.46585974,0.46585968,-0.46585974,-0.46585974
0.41589576,0.41589576,0.41589576,-0.41589573,-0.41589576,-0.4158958,-0.4158958,-0.41589573,0.41589576,0.4158958,-0.41589576,-0.41589573,0.41589573,0.41589576
-0.29734585,-0.29734585,-0.29734585,0.29734573,0.29734585,0.29734582,0.29734585,0.29734582,-0.29734582,-0.29734585,0.29734585,0.2973458,-0.29734582,-0.2973458
-0.13550475,-0.13550475,-0.13550475,0.13550474,0.13550477,0.13550474,0.13550477,0.13550477,-0.13550474,-0.13550477,0.13550478,0.13550474,-0.13550475,-0.13550477
