Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
-0.28441402,-0.28441405,0.28441402,0.28441402,-0.28441405,0.28441405,0.28441405,-0.28441405,0.28441402,0.28441402,0.28441402,0.28441405,0.28441402,0.28441408
-0.278177,-0.27817702,0.278177,0.278177,-0.27817705,0.27817702,0.27817702,-0.27817705,0.278177,0.27817705,0.27817705,0.27817702,0.27817705,0.27817708
0.020343795,0.020343795,-0.020343792,-0.020343792,0.020343788,-0.020343795,-0.020343792,0.020343808,-0.020343788,-0.020343795,-0.0203438,-0.020343795,-0.0203438,-0.0203438
0.1103515,0.11035152,-0.110351495,-0.110351495,0.110351525,-0.1103515,-0.1103515,0.11035154,-0.11035149,-0.11035154,-0.11035153,-0.11035152,-0.11035153,-0.11035155
0.18587053,0.1858705,-0.18587051,-0.1858705,0.18587054,-0.18587051,-0.18587048,0.18587057,-0.18587053,-0.18587054,-0.18587056,-0.18587053,-0.18587057,-0.18587057
-0.27088514,-0.27088517,0.2708851,0.2708851,-0.27088517,0.27088514,0.27088517,-0.27088517,0.27088514,0.27088514,0.27088514,0.27088517,0.27088514,0.27088517
0.030929025,0.030929022,-0.030929025,-0.030929025,0.030929025,-0.030929029,-0.030929022,0.030929042,-0.030929022,-0.03092904,-0.030929029,-0.030929033,-0.030929029,-0.03092904
-0.17874339,-0.17874342,0.17874338,0.17874338,-0.1787434,0.17874342,0.1787434,-0.17874344,0.17874338,0.17874339,0.17874339,0.17874342,0.1787434,0.17874344
0.32442635,0.32442638,-0.32442632,-0.32442635,0.3244264,-0.3244264,-0.32442632,0.32442644,-0.32442638,-0.32442644,-0.32442635,-0.32442638,-0.32442644,-0.32442644
0.24450715,0.24450716,-0.24450715,-0.24450715,0.2445072,-0.24450713,-0.24450716,0.24450718,-0.24450718,-0.24450715,-0.24450721,-0.24450715,-0.2445072,-0.2445072
-0.050890557,-0.050890572,0.050890565,0.050890557,-0.050890572,0.050890572,0.050890572,-0.05089056,0.050890565,0.050890565,0.050890565,0.050890565,0.050890572,0.050890572
-0.26678312,-0.26678315,0.2667831,0.26678312,-0.26678312,0.26678312,0.26678315,-0.26678315,0.26678312,0.26678312,0.26678312,0.26678315,0.26678315,0.26678315
-0.23005596,-0.23005603,0.23005594,0.23005594,-0.23005602,0.23005602,0.23005602,-0.23005602,0.23005594,0.23005596,0.23005596,0.23005603,0.23005602,0.23005605
-0.32479414,-0.32479417,0.32479414,0.32479408,-0.32479417,0.32479417,0.32479417,-0.32479417,0.32479414,0.32479414,0.32479414,0.32479417,0.32479417,0.3247942
0.089483,0.089483,-0.08948299,-0.089482985,0.089482985,-0.089483,-0.08948301,0.089483015,-0.08948299,-0.08948301,-0.08948301,-0.089483015,-0.089482985,-0.089483
-0.12946153,-0.12946154,0.12946151,0.1294615,-0.12946156,0.12946154,0.12946153,-0.12946154,0.12946153,0.12946153,0.12946154,0.12946153,0.12946156,0.12946156
0.10996164,0.10996164,-0.10996163,-0.10996163,0.10996163,-0.10996162,-0.10996164,0.10996166,-0.10996162,-0.10996163,-0.10996164,-0.10996164,-0.10996164,-0.10996165
0.15993397,0.15993397,-0.15993394,-0.15993395,0.15993397,-0.15993395,-0.15993398,0.15993398,-0.15993394,-0.15993398,-0.15993398,-0.159934,-0.15993397,-0.15993398
-0.119883634,-0.11988365,0.11988362,0.11988362,-0.11988366,0.11988366,0.11988366,-0.11988365,0.119883634,0.119883634,0.11988365,0.11988365,0.11988364,0.119883664
-0.23608294,-0.23608294,0.2360829,0.2360829,-0.23608293,0.23608296,0.236083,-0.23608294,0.23608291,0.23608294,0.23608296,0.236083,0.23608296,0.236083
0.08386984,0.08386985,-0.083869845,-0.08386984,0.08386985,-0.08386986,-0.083869845,0.08386988,-0.08386983,-0.08386986,-0.08386985,-0.08386985,-0.08386985,-0.083869874
-0.011843494,-0.011843497,0.0118434895,0.0118434895,-0.011843501,0.011843496,0.011843497,-0.011843487,0.011843493,0.0118434895,0.011843492,0.011843493,0.011843497,0.011843495
0.1567299,0.15672992,-0.15672989,-0.15672989,0.15672989,-0.15672992,-0.15672992,0.15672992,-0.1567299,-0.15672992,-0.15672992,-0.15672994,-0.1567299,-0.15672992
-0.39724928,-0.39724934,0.39724928,0.39724928,-0.39724928,0.3972493,0.3972493,-0.39724934,0.39724928,0.39724928,0.39724928,0.39724934,0.3972493,0.3972494
-0.22191128,-0.22191131,0.22191128,0.22191127,-0.22191131,0.22191131,0.22191131,-0.2219113,0.22191128,0.22191128,0.2219113,0.22191131,0.2219113,0.22191134
0.270218,0.27021804,-0.27021798,-0.270218,0.27021804,-0.27021804,-0.27021804,0.27021804,-0.27021798,-0.27021804,-0.27021804,-0.27021804,-0.27021804,-0.2702181
-0.09131512,-0.091315135,0.091315106,0.09131511,-0.09131514,0.09131513,0.09131512,-0.091315135,0.091315135,0.09131512,0.091315135,0.091315135,0.091315135,0.091315135
-0.056166876,-0.05616689,0.056166884,0.056166876,-0.0561669,0.05616689,0.05616689,-0.05616689,0.056166884,0.056166884,0.05616689,0.05616689,0.05616689,0.0561669
0.26075345,0.26075348,-0.26075348,-0.26075342,0.26075345,-0.26075348,-0.26075345,0.26075348,-0.26075342,-0.26075345,-0.26075345,-0.26075345,-0.26075345,-0.2607535
-0.016044324,-0.01604433,0.016044322,0.016044322,-0.016044334,0.016044328,0.016044328,-0.01604432,0.016044326,0.016044322,0.016044324,0.016044324,0.016044328,0.016044328
-0.31689256,-0.3168926,0.3168925,0.31689253,-0.31689256,0.3168926,0.31689256,-0.3168926,0.3168925,0.31689256,0.3168926,0.3168926,0.3168926,0.31689262
-0.025715575,-0.025715578,0.02571557,0.02571557,-0.025715582,0.02571558,0.02571558,-0.025715569,0.025715575,0.025715573,0.025715575,0.025715576,0.02571558,0.02571558
0.24718055,0.24718058,-0.24718049,-0.24718052,0.24718058,-0.24718055,-0.24718055,0.24718061,-0.24718052,-0.24718058,-0.24718055,-0.24718058,-0.24718061,-0.24718061
-0.30340177,-0.3034018,0.30340174,0.30340174,-0.30340177,0.3034018,0.3034018,-0.30340177,0.30340174,0.30340177,0.30340174,0.30340183,0.30340177,0.3034018
-0.25303435,-0.25303435,0.25303432,0.25303432,-0.25303432,0.25303435,0.25303438,-0.25303435,0.25303432,0.25303435,0.25303435,0.25303438,0.25303435,0.25303438
0.0009857282,0.0009857245,-0.000985732,-0.000985732,0.0009857245,-0.0009857264,-0.0009857245,0.0009857357,-0.0009857301,-0.0009857338,-0.0009857282,-0.0009857301,-0.0009857264,-0.0009857282
-0.06576289,-0.0657629,0.065762885,0.065762885,-0.0657629,0.0657629,0.06576289,-0.06576289,0.065762885,0.065762885,0.06576289,0.06576289,0.0657629,0.0657629
0.012006664,0.012006666,-0.012006671,-0.012006667,0.012006666,-0.012006666,-0.012006666,0.0120066805,-0.012006664,-0.012006677,-0.012006671,-0.012006669,-0.012006669,-0.012006673
